TAWSS,Points:0,Points:1,Points:2
0.986370631578947,0.238721,0.210892,-0.163708
0.978705163157895,0.215079,0.237426,-0.0881907
0.980201431578947,0.21466,0.237839,-0.0873202
0.973449936842105,0.215084,0.238725,-0.0868649
0.942134226315789,0.215973,0.239188,-0.0873079
1.55392131578947,0.173943,0.217498,-0.0439713
1.57436228947368,0.173582,0.217432,-0.0453261
1.61920873684211,0.173481,0.216323,-0.0459034
1.64878457894737,0.173827,0.215327,-0.0453798
1.66889757894737,0.174136,0.215251,-0.0441986
1.598987,0.17415,0.216313,-0.0433674
0.550645842105263,0.212422,0.21012,-0.0777112
0.603968805263158,0.212115,0.210329,-0.0772434
0.741741078947368,0.21237,0.210579,-0.0766273
0.847573610526316,0.2131,0.210611,-0.076424
0.858722363157895,0.213661,0.210401,-0.076911
0.677454257894737,0.213545,0.210149,-0.077608
0.558558415789474,0.212994,0.210056,-0.077873
0.968730368421053,0.195465,0.232876,-0.0673808
0.985244736842105,0.195401,0.232522,-0.0674214
1.10867057894737,0.195135,0.232382,-0.0672377
1.20156289473684,0.194939,0.232497,-0.0670309
1.07530105263158,0.194955,0.232828,-0.0669171
0.983531578947368,0.195214,0.233067,-0.0670833
3.63916884210526,0.171738,0.206269,-0.0261307
3.31062736842105,0.171457,0.206742,-0.0262681
3.11036321052632,0.171229,0.20678,-0.0267895
3.19376405263158,0.171211,0.206308,-0.0271172
3.38050608947368,0.171468,0.205841,-0.0269536
3.61840184210526,0.171767,0.205839,-0.0264886
3.18149368421053,0.223198,0.213633,-0.309687
2.98802647368421,0.222764,0.213453,-0.310133
2.80329042105263,0.222662,0.213543,-0.309838
2.94012105263158,0.222889,0.213626,-0.309608
1.28079568421053,0.222236,0.213905,-0.301471
1.19227131578947,0.221902,0.213881,-0.301614
1.10860005263158,0.22163,0.213824,-0.301407
1.15290284210526,0.221663,0.213787,-0.301039
1.249661,0.221994,0.213819,-0.300867
1.29337873684211,0.222295,0.213879,-0.301092
3.8326055631579,0.191902,0.215759,-0.0707007
3.80622584736842,0.191924,0.215578,-0.0706669
3.66985126315789,0.191818,0.215439,-0.0707591
3.41741151578947,0.191678,0.215506,-0.0709041
1.92282505263158,0.236421,0.224774,-0.13744
1.84742184210526,0.237048,0.224696,-0.13758
1.75823257894737,0.237517,0.224703,-0.137079
1.81579436842105,0.237288,0.22484,-0.136435
1.94171978947368,0.236619,0.22497,-0.136361
1.96027984210526,0.236221,0.22491,-0.136864
3.96458225789474,0.234372,0.1796,-0.322942
3.70600176842105,0.233777,0.179795,-0.323157
3.3769849631579,0.233659,0.180052,-0.323016
3.46052238421053,0.233541,0.180309,-0.322876
2.80437354736842,0.233951,0.180617,-0.322397
2.95683356315789,0.234429,0.180297,-0.322142
3.08198042105263,0.234614,0.179795,-0.322406
0.606293542105263,0.227945,0.241172,-0.0998328
0.623092994736842,0.228666,0.241193,-0.101154
0.617158615789474,0.228032,0.240564,-0.102334
0.626731757894737,0.226782,0.239819,-0.10226
0.6487313,0.226094,0.239729,-0.101032
0.623671063157895,0.226624,0.240453,-0.0997849
4.59606205263158,0.192504,0.233155,-0.0644221
