OSI,Points:0,Points:1,Points:2
0.0863646840584907,0.208784,0.206506,-0.0550195
0.0859995335206792,0.210177,0.206678,-0.055378
0.0876587325833961,0.211232,0.207181,-0.0543977
0.0772521163514687,0.210784,0.207652,-0.0528082
0.0741753811605497,0.209218,0.207309,-0.0524205
0.0846549223182519,0.208273,0.206666,-0.0536514
0.053481238660783,0.223574,0.213591,-0.310057
0.0458958425952392,0.223658,0.213525,-0.310339
0.041815403111839,0.223466,0.213415,-0.310541
0.0473514248031148,0.223175,0.213383,-0.310476
0.0602660809922598,0.223074,0.213466,-0.310196
0.0617159675617052,0.223281,0.213564,-0.30998
0.256360604850646,0.176227,0.206308,-0.0309401
0.230944006046288,0.176325,0.206185,-0.0303976
0.21732982422771,0.176038,0.205387,-0.0311163
0.246772727866977,0.17611,0.205898,-0.0313028
0.137931693939014,0.223756,0.21422,-0.303763
0.135164283877188,0.223986,0.214234,-0.303483
0.126290606437067,0.224364,0.214286,-0.303547
0.121405094098389,0.224469,0.214318,-0.303944
0.127297714381931,0.224175,0.214289,-0.304212
0.135425390106708,0.223839,0.214243,-0.304096
0.0319599637476849,0.191658,0.215717,-0.0709292
0.0338134296521388,0.191524,0.215816,-0.0710693
0.0336849169821644,0.191527,0.216031,-0.0710686
0.0314971841234692,0.191659,0.216117,-0.0709425
0.0299903787044113,0.191774,0.216017,-0.0708321
0.0302274523960741,0.191776,0.215832,-0.070818
0.168150049369839,0.227315,0.228271,-0.131759
0.166076168070852,0.227338,0.22844,-0.131343
0.182169841690014,0.227393,0.228901,-0.131263
0.198752452943379,0.227429,0.229209,-0.131643
0.19978700989094,0.227392,0.229012,-0.132091
0.185081076296924,0.227333,0.228536,-0.132127
0.26272270521973,0.236047,0.177585,-0.322675
0.267478326254544,0.235974,0.177613,-0.323063
0.344715419557309,0.235758,0.1779,-0.323243
0.284516203140388,0.2356,0.178242,-0.323006
0.23566629221089,0.235708,0.178246,-0.322529
0.337950714314243,0.235939,0.177875,-0.322378
0.182489247234362,0.238053,0.212167,-0.163968
0.151171474124137,0.237676,0.213145,-0.16298
0.15083564299114,0.237671,0.213018,-0.161512
0.181736666989206,0.238178,0.211986,-0.160674
0.210218164109013,0.238917,0.210857,-0.161055
0.216784172898866,0.23919,0.210363,-0.162386
0.206965621282678,0.238721,0.210892,-0.163708
0.382685701743614,0.215079,0.237426,-0.0881907
0.365287610183097,0.21466,0.237839,-0.0873202
0.376937877825376,0.215084,0.238725,-0.0868649
0.395831975093768,0.215973,0.239188,-0.0873079
0.207777614918688,0.173943,0.217498,-0.0439713
0.164971554456572,0.173582,0.217432,-0.0453261
0.159792560322631,0.173481,0.216323,-0.0459034
0.191837897329217,0.173827,0.215327,-0.0453798
0.236358764554944,0.174136,0.215251,-0.0441986
0.253108274519451,0.17415,0.216313,-0.0433674
0.27744262767522,0.212422,0.21012,-0.0777112
0.275917519991273,0.212115,0.210329,-0.0772434
0.234482161464367,0.21237,0.210579,-0.0766273
0.210997117373328,0.2131,0.210611,-0.076424
0.213173403200624,0.213661,0.210401,-0.076911
0.240045409483992,0.213545,0.210149,-0.077608
0.265657352337498,0.212994,0.210056,-0.077873
0.266765954236456,0.195465,0.232876,-0.0673808
0.242966742747252,0.195401,0.232522,-0.0674214
0.184129358883857,0.195135,0.232382,-0.0672377
0.150724056260821,0.194939,0.232497,-0.0670309
0.179873076869725,0.194955,0.232828,-0.0669171
0.241456708455394,0.195214,0.233067,-0.0670833
0.159747803387586,0.171738,0.206269,-0.0261307
0.193728348653811,0.171457,0.206742,-0.0262681
0.218726225989714,0.171229,0.20678,-0.0267895
0.197342001145716,0.171211,0.206308,-0.0271172
0.161892702914379,0.171468,0.205841,-0.0269536
0.148168237531467,0.171767,0.205839,-0.0264886
0.072193782978614,0.223198,0.213633,-0.309687
0.0745351986501873,0.222764,0.213453,-0.310133
0.0880594808517139,0.222662,0.213543,-0.309838
0.0829819955063199,0.222889,0.213626,-0.309608
0.227043905904002,0.222236,0.213905,-0.301471
0.261526030654169,0.221902,0.213881,-0.301614
0.289776901581736,0.22163,0.213824,-0.301407
0.28244279461549,0.221663,0.213787,-0.301039
0.251375335941196,0.221994,0.213819,-0.300867
0.223012034151271,0.222295,0.213879,-0.301092
0.0293773178834784,0.191902,0.215759,-0.0707007
0.0296903435268968,0.191924,0.215578,-0.0706669
0.0307788996851999,0.191818,0.215439,-0.0707591
0.0321309477337795,0.191678,0.215506,-0.0709041
0.0796677325050307,0.236421,0.224774,-0.13744
0.0787631120282125,0.237048,0.224696,-0.13758
0.0787506429074546,0.237517,0.224703,-0.137079
0.0798909942362389,0.237288,0.22484,-0.136435
0.0817638688503778,0.236619,0.22497,-0.136361
0.0814775913806117,0.236221,0.22491,-0.136864
0.148939367632456,0.234372,0.1796,-0.322942
0.151483695745471,0.233777,0.179795,-0.323157
0.188633353788591,0.233659,0.180052,-0.323016
0.221101483994023,0.233541,0.180309,-0.322876
0.430407104313443,0.233951,0.180617,-0.322397
0.394755435687517,0.234429,0.180297,-0.322142
0.217934229690506,0.234614,0.179795,-0.322406
0.305950744437342,0.227945,0.241172,-0.0998328
0.287372674227407,0.228666,0.241193,-0.101154
0.303343972335054,0.228032,0.240564,-0.102334
0.334954745323879,0.226782,0.239819,-0.10226
0.33993274456359,0.226094,0.239729,-0.101032
0.327498283095689,0.226624,0.240453,-0.0997849
0.0327825423927647,0.192504,0.233155,-0.0644221
0.0313165172397248,0.19237,0.232944,-0.064658
0.0306833321651949,0.19205,0.232845,-0.0646124
0.0312760004263069,0.191891,0.232938,-0.0643403
0.032095708725554,0.192037,0.233096,-0.0641287
0.0329938403307135,0.192331,0.233214,-0.0641648
0.225550276605529,0.188753,0.206947,-0.0517195
0.219400051522915,0.189269,0.207116,-0.0513942
0.215605759953438,0.189312,0.207377,-0.0508024
0.228022896451616,0.188779,0.207479,-0.0505191
0.237697336968692,0.188224,0.207307,-0.0508587
0.23275529386537,0.188242,0.207036,-0.0514673
0.0368186588897602,0.224017,0.213506,-0.310689
0.0323111543252297,0.223839,0.213387,-0.310882
0.0341141070825138,0.223564,0.213338,-0.310811
0.0426174710686605,0.223934,0.213568,-0.310416
0.276017820635271,0.171013,0.207838,-0.0278544
0.26808304996042,0.171179,0.208323,-0.027569
0.262438298296781,0.171367,0.208792,-0.0278708
0.265878318111384,0.171345,0.208784,-0.0284571
0.257568654562495,0.171091,0.208329,-0.0287303
0.262106670366239,0.170947,0.207851,-0.0284294
0.0715180893647822,0.234872,0.229429,-0.171726
0.0845860200875561,0.23411,0.228411,-0.17333
0.10498642279522,0.23236,0.227423,-0.173496
0.107704858996184,0.231067,0.22692,-0.172053
0.0920240457116742,0.231055,0.227455,-0.170106
0.0807188040081803,0.232243,0.228821,-0.169158
0.0725934704619191,0.233957,0.229741,-0.169879
0.152924520829673,0.218647,0.206967,-0.080253
0.207484015908652,0.217772,0.207043,-0.0797994
0.181868666954984,0.218088,0.207542,-0.0799734
0.154965763712717,0.21862,0.207307,-0.0802051
0.159604132337592,0.223405,0.214109,-0.302523
0.161114996414603,0.223283,0.214119,-0.302869
0.178965146238751,0.222958,0.214089,-0.30293
0.195440587107174,0.22278,0.214058,-0.302722
0.195766881084918,0.222818,0.214038,-0.302402
0.177748133377053,0.223118,0.21406,-0.302263
0.0882935519181697,0.235705,0.225189,-0.135795
0.0904687909942888,0.2354,0.225081,-0.136273
0.0857749619519839,0.235635,0.224953,-0.136778
0.0836954023025918,0.236337,0.22512,-0.135797
0.0204230852167505,0.193515,0.212191,-0.0684159
0.0221105747911354,0.193526,0.211922,-0.0682767
0.0253683398017546,0.193376,0.21168,-0.0683567
0.0258264877417618,0.193189,0.211691,-0.0685962
0.0233626654486516,0.193161,0.21197,-0.068748
0.0211923483904626,0.193337,0.212228,-0.0686477
0.134193818545692,0.234967,0.173719,-0.317944
0.137895247045138,0.234944,0.173953,-0.317839
0.143955285525003,0.234761,0.173999,-0.317648
0.145581034816879,0.234579,0.17378,-0.317562
0.142688776492821,0.234614,0.173529,-0.31768
0.137807744479942,0.234819,0.173513,-0.31787
0.173827856952512,0.251003,0.213574,-0.0985186
0.163563137388258,0.251727,0.214647,-0.0974964
0.197467068783726,0.251191,0.214674,-0.0958888
0.240447303393947,0.249939,0.213632,-0.0953782
0.239809860139768,0.24925,0.212619,-0.0964739
0.207572467664615,0.249778,0.212588,-0.0980068
0.434319392308868,0.234428,0.21067,-0.100039
0.434673284518963,0.234057,0.210354,-0.0994634
0.436979892571402,0.233911,0.210703,-0.0987813
0.432384020341989,0.234225,0.211584,-0.0986535
0.416617263829101,0.234591,0.211984,-0.0994138
0.425182222127307,0.234648,0.211418,-0.100117
0.129334295665841,0.235181,0.17363,-0.318209
0.129626817722831,0.235154,0.173721,-0.318145
0.134984161624271,0.234836,0.173396,-0.317929
0.131726873321956,0.235018,0.173508,-0.318063
0.0584711029314323,0.188999,0.232042,-0.0585566
0.0555627756508062,0.189301,0.232402,-0.0593139
0.0538299369265114,0.188737,0.232513,-0.0600131
0.0566827149649016,0.187845,0.232411,-0.0599514
0.0607587039265258,0.187475,0.23216,-0.059155
0.0604306518752799,0.188065,0.231902,-0.0584594
0.276318012372329,0.175577,0.212103,-0.0433911
0.266686058558377,0.176272,0.211148,-0.043285
0.282832099178697,0.176682,0.210806,-0.0422158
0.322885991339191,0.176339,0.211404,-0.0411884
0.341210806424855,0.175705,0.212458,-0.0412959
0.307093495278751,0.175353,0.212815,-0.0424294
0.0298864215029241,0.224362,0.213507,-0.311039
0.0264816136237449,0.224195,0.213379,-0.311225
0.0275077457955785,0.223934,0.213316,-0.311146
0.0351186454967988,0.22428,0.213563,-0.310768
0.291840868561229,0.173309,0.209048,-0.0313223
0.281215468416652,0.173786,0.209079,-0.031206
0.305835231875437,0.174046,0.20896,-0.0316442
0.326091014016204,0.17374,0.208895,-0.0320037
0.312947354460665,0.173288,0.208933,-0.0318438
0.149006339943678,0.226158,0.21368,-0.153825
0.136429386422597,0.226501,0.212826,-0.153187
0.138378678574391,0.226729,0.212909,-0.152135
0.145834100699887,0.226621,0.213725,-0.151562
0.146346102556269,0.226288,0.21472,-0.152016
0.151581902028274,0.226053,0.214758,-0.153228
0.0866392917797562,0.237623,0.204966,-0.307021
0.093102837641887,0.238384,0.204888,-0.306003
0.10053768413862,0.237948,0.204225,-0.304971
0.0964281916404499,0.236793,0.203803,-0.305068
0.0874501135084046,0.236186,0.204001,-0.306041
0.0840571170916639,0.23658,0.204502,-0.306963
0.0608568617277213,0.240905,0.223391,-0.140459
0.0618913897123038,0.241663,0.223015,-0.140622
0.069098124098798,0.242186,0.222809,-0.13991
0.0729908840037798,0.241857,0.223059,-0.139136
0.0706321725028339,0.241116,0.223445,-0.139119
0.0655783119912837,0.240687,0.22357,-0.139731
0.0258838866649906,0.192773,0.2136,-0.0696741
0.024818573780949,0.192938,0.213577,-0.0695322
0.0244734579979653,0.192974,0.213407,-0.0694475
0.0245739123430623,0.192874,0.213224,-0.0694626
0.0251738426474842,0.192707,0.21319,-0.0696041
0.0262016242387845,0.192641,0.213397,-0.0697309
0.103037597468206,0.20466,0.213193,-0.0670053
0.0971589825923862,0.204668,0.212978,-0.0673373
0.0933425410539324,0.204047,0.212599,-0.0674241
0.0988929578793669,0.203563,0.212654,-0.066889
0.114330245482696,0.203623,0.212981,-0.0663944
0.122856595062053,0.20409,0.213355,-0.0662656
0.124979632899389,0.204371,0.213382,-0.0664695
0.119357504629122,0.204652,0.213408,-0.0666733
0.10921400767735,0.17287,0.205187,-0.026038
0.120056432718512,0.172485,0.205475,-0.0260182
0.121471253566841,0.172134,0.205453,-0.0264171
0.109534828179101,0.172205,0.205063,-0.0267803
0.0867821868507956,0.172642,0.204782,-0.0267527
0.090291856217367,0.172957,0.204884,-0.0264092
0.336083340097397,0.213883,0.237314,-0.0867929
0.322492593697522,0.213465,0.237799,-0.0859136
0.332308719502353,0.213879,0.238651,-0.0855706
0.358851730733418,0.214721,0.239052,-0.0859946
0.243575406886147,0.197327,0.232318,-0.0690506
0.246093836620561,0.197393,0.23286,-0.0691343
0.245580270778991,0.197834,0.233072,-0.069515
0.252353911866365,0.198224,0.232604,-0.0697832
0.259840683024,0.19808,0.232008,-0.0696006
0.249471846783119,0.197624,0.231934,-0.0692487
0.091191963173436,0.222808,0.213698,-0.3093
0.11163174755553,0.222331,0.213549,-0.30977
0.121801917396526,0.222232,0.213644,-0.309453
0.10581288623233,0.222483,0.213711,-0.309212
0.374116423545474,0.232742,0.207288,-0.0949517
0.405566530900165,0.233075,0.207181,-0.0948355
0.451191400014183,0.233156,0.207091,-0.0941485
0.466848632142641,0.232634,0.207182,-0.0937043
0.467639115877822,0.232124,0.207439,-0.0938238
0.444435051760453,0.23197,0.207767,-0.0942352
0.380415847533942,0.232118,0.207854,-0.0947515
0.342655382959383,0.232549,0.207518,-0.0950896
0.280535248865291,0.179643,0.20869,-0.0418353
0.299803360233939,0.178968,0.209005,-0.0408787
0.299567134557843,0.177974,0.209657,-0.0410208
0.272124827857617,0.177553,0.20996,-0.0421272
0.252996312840526,0.178089,0.209465,-0.0432257
0.261250268492463,0.179185,0.208847,-0.0430759
0.1422133775557,0.236233,0.203044,-0.150604
0.128268706315025,0.235531,0.203343,-0.150606
0.11559572849392,0.234977,0.20329,-0.151293
0.126295983517086,0.235267,0.202818,-0.152001
0.146203848224616,0.236139,0.202493,-0.151904
0.147528218696711,0.23655,0.202666,-0.151193
0.0522996364689374,0.238557,0.208197,-0.312628
0.0543654994434651,0.23936,0.209101,-0.313065
0.0584242710240277,0.240226,0.209603,-0.312324
0.0631161722332936,0.240403,0.209108,-0.311125
0.117140362735833,0.251712,0.234316,-0.160345
0.137193617293438,0.25266,0.234368,-0.158865
0.152616702599286,0.25404,0.233367,-0.15865
0.139791141990463,0.25452,0.232322,-0.159859
0.125393662828065,0.253658,0.232262,-0.16136
0.115390913418528,0.252229,0.233255,-0.161631
0.112256596269084,0.187064,0.205088,-0.0541114
0.128612197954341,0.186966,0.205517,-0.0535157
0.130982161244695,0.186456,0.205589,-0.0531873
0.132559258813925,0.185926,0.205361,-0.0532086
0.127735978823273,0.185633,0.204944,-0.0535348
0.111533582008705,0.185861,0.204563,-0.0540874
0.100435109495355,0.186536,0.204623,-0.0543967
0.268920831406391,0.200995,0.21307,-0.0646551
0.299253790205831,0.200597,0.213095,-0.0644654
0.272120472805633,0.200464,0.213376,-0.0642357
0.235025836666104,0.200593,0.213677,-0.0641254
0.248844460495177,0.200914,0.213844,-0.0641337
0.295729061387272,0.201278,0.213733,-0.0642944
0.276407290646586,0.201342,0.213371,-0.0645608
0.108412863892855,0.236508,0.175408,-0.321355
0.104739000664623,0.236518,0.175603,-0.321657
0.113516517938746,0.23647,0.175962,-0.321639
0.120732340032445,0.236411,0.176122,-0.321277
0.119839818836524,0.236393,0.175885,-0.320981
0.116526808873236,0.236443,0.175529,-0.32104
0.239501345355823,0.171202,0.207786,-0.0267094
0.240434311532707,0.171247,0.208305,-0.0269876
0.260876997294197,0.170985,0.207328,-0.0275785
0.252266383666566,0.171106,0.207295,-0.027015
0.410574939033915,0.227648,0.206683,-0.0673309
0.334123973038923,0.227281,0.206071,-0.0685936
0.30622555571193,0.228036,0.206138,-0.0697086
0.327871940900148,0.229291,0.206842,-0.0697642
0.392711209164591,0.22983,0.207657,-0.068501
0.420597563347462,0.228941,0.207565,-0.0671827
0.431476966568692,0.218589,0.210928,-0.303014
0.406595904027775,0.218599,0.21121,-0.30288
0.386908053340865,0.218596,0.211472,-0.303019
0.383100376866461,0.218553,0.211456,-0.303308
0.406057057532658,0.218518,0.211172,-0.303445
0.435358268122871,0.218552,0.210906,-0.30329
0.241502813530329,0.196691,0.23293,-0.068513
0.244225737050685,0.196665,0.232448,-0.0685067
0.241703073381081,0.196349,0.232242,-0.0682529
0.270189354897275,0.196045,0.232447,-0.0679843
0.278805958646591,0.196049,0.232899,-0.0679269
0.248153535791241,0.196379,0.233175,-0.0682018
0.142252440730918,0.220005,0.205076,-0.0793162
0.139107143430944,0.2195,0.204953,-0.0786227
0.151097492302212,0.21876,0.205257,-0.0787162
0.146876337249247,0.219762,0.205519,-0.0798874
0.269909943167264,0.187607,0.207597,-0.0499143
0.251881730435349,0.187651,0.207355,-0.050582
0.23428899693614,0.188809,0.207727,-0.0498623
0.264708944129278,0.18821,0.207798,-0.0495342
0.107208727106767,0.229887,0.208357,-0.149569
0.116631181200234,0.22932,0.208752,-0.150218
0.124148036515378,0.229257,0.208342,-0.151114
0.119659105830063,0.229818,0.207531,-0.151255
0.112664647265391,0.230386,0.207249,-0.150537
0.106910058414647,0.230392,0.207665,-0.149747
0.0646504060801648,0.240086,0.211555,-0.316281
0.0742902051066616,0.239822,0.211678,-0.317352
0.0817450063315979,0.240194,0.212496,-0.317999
0.0748101403596156,0.24079,0.213399,-0.317581
0.0625085744784216,0.241105,0.213377,-0.316383
0.0592158175174292,0.240773,0.212351,-0.315731
0.134179217074034,0.227297,0.227733,-0.131096
0.117966018911069,0.227329,0.227463,-0.130806
0.113736229864685,0.227354,0.227561,-0.130426
0.124257206361317,0.227334,0.227953,-0.130297
0.140260899704426,0.227329,0.228269,-0.130589
0.145882962517209,0.227316,0.228149,-0.131009
0.029454395420754,0.191085,0.21727,-0.0714798
0.0307901747240071,0.191119,0.217114,-0.071457
0.0350546125915199,0.191043,0.217012,-0.0715292
0.0378187568536129,0.190927,0.217047,-0.0716319
0.0366399991182298,0.190884,0.217193,-0.0716631
0.0321850971549438,0.190966,0.217315,-0.0715833
0.131656106299024,0.202467,0.205768,-0.0590045
0.115507161171697,0.203511,0.205774,-0.059252
0.108411482933316,0.204263,0.205722,-0.0584495
0.117646405951324,0.203939,0.205656,-0.0574055
0.136395491818697,0.202879,0.205575,-0.0571802
0.144011455183722,0.202158,0.205635,-0.0579767
0.334106300072104,0.175635,0.208197,-0.0314278
0.333766737307685,0.175776,0.207931,-0.0313721
0.350656613961979,0.175815,0.207479,-0.031795
0.374893292927977,0.175593,0.207554,-0.0323324
0.395278699104551,0.175474,0.207805,-0.0324048
0.390371753130986,0.175558,0.207982,-0.0319365
0.136616821774382,0.236452,0.174976,-0.32087
0.126372621574219,0.236407,0.175299,-0.320789
0.136666497680174,0.2363,0.175373,-0.320443
0.146900152697724,0.236255,0.17512,-0.320265
0.150739386633084,0.236315,0.174839,-0.320403
0.147733709086882,0.236405,0.174768,-0.320662
0.299843896434128,0.212685,0.23731,-0.085361
0.2975519966787,0.212229,0.237843,-0.0844926
0.321307769892099,0.21275,0.238894,-0.084076
0.334710319034843,0.213621,0.239213,-0.0846016
0.411357737344484,0.175276,0.208002,-0.0324492
0.390730233793406,0.175144,0.208355,-0.0320373
0.339320992278574,0.175421,0.20836,-0.0314976
0.0719435943913492,0.186765,0.231354,-0.0575854
0.077521884404918,0.186429,0.230797,-0.056855
0.0730970101114244,0.18709,0.23027,-0.0563439
0.0676566784971779,0.188051,0.230398,-0.056485
0.0655172732306045,0.188359,0.231021,-0.0571224
0.0655879955592194,0.187733,0.23145,-0.0577116
0.154188113367809,0.22188,0.213661,-0.30937
0.161730564618608,0.221792,0.213753,-0.309024
0.145910447311463,0.222071,0.213808,-0.30878
0.119369271742525,0.22241,0.213783,-0.308885
0.150998095212607,0.236425,0.174621,-0.320709
0.157146317257358,0.23625,0.174643,-0.320217
0.158089598701686,0.236262,0.174524,-0.320242
0.155388840793916,0.236352,0.174573,-0.320472
0.13910042451443,0.219838,0.204644,-0.077919
0.132548660896542,0.219477,0.204574,-0.0772122
0.126963728409711,0.218693,0.204667,-0.077003
0.139851991435362,0.218069,0.204908,-0.0774413
0.160818170850733,0.218113,0.205207,-0.0782286
0.265046646911297,0.179954,0.208489,-0.0440154
0.288716281340053,0.181189,0.208186,-0.0436719
0.298486394392276,0.18155,0.208155,-0.0425199
0.295392978002243,0.180773,0.208301,-0.0416228
0.166685674094551,0.237717,0.202105,-0.151657
0.162328285381358,0.237314,0.202463,-0.151098
0.150988877144782,0.23656,0.202062,-0.152523
0.156049305243394,0.237376,0.201878,-0.152371
0.135076941881498,0.233972,0.201878,-0.30072
0.14168563226846,0.233847,0.202238,-0.301936
0.139382107705822,0.23474,0.202499,-0.302646
0.126980694892045,0.235871,0.202537,-0.302253
0.123618270513506,0.236168,0.202168,-0.301029
0.129822317821399,0.235162,0.201769,-0.300205
0.208816158431717,0.228026,0.231371,-0.133571
0.194530558415997,0.228147,0.231557,-0.134155
0.192657032952481,0.227992,0.231161,-0.134599
0.195804907243062,0.227762,0.230635,-0.134448
0.204541288750864,0.227682,0.230476,-0.133918
0.215344981422415,0.227791,0.230817,-0.133484
0.0305925445459643,0.192204,0.214483,-0.0703173
0.0303383625474626,0.192209,0.214707,-0.0703386
0.0289396452553695,0.192353,0.214816,-0.0702314
0.0281523631500643,0.192491,0.214729,-0.0701116
0.0283349354816371,0.192503,0.214526,-0.0700778
0.0293505235571491,0.19236,0.214388,-0.0701763
0.0156538210864517,0.188282,0.230074,-0.0682797
0.012970167815024,0.188371,0.229963,-0.0684454
0.00654990415607209,0.188246,0.229889,-0.0686344
0.00697306603096587,0.187976,0.229931,-0.0686516
0.0132483496491795,0.187868,0.230062,-0.0684264
0.0157181642219266,0.188049,0.230132,-0.0682435
0.257360412188824,0.209905,0.238623,-0.0814665
0.302972997796847,0.210735,0.239133,-0.0818539
0.311106458880343,0.211231,0.2388,-0.0826863
0.28237153475845,0.210922,0.237808,-0.0831104
0.250449137269122,0.210156,0.237222,-0.0825662
0.234395144686277,0.209635,0.237705,-0.0817547
0.239263972962931,0.196957,0.232164,-0.0687431
0.237744533563746,0.19705,0.233187,-0.0688331
0.371116735896683,0.218602,0.211982,-0.303953
0.367371842971231,0.218722,0.212256,-0.303806
0.351453119778707,0.218839,0.212519,-0.303983
0.358818033308766,0.21857,0.211963,-0.30428
0.293649712075139,0.172877,0.209055,-0.0310459
0.273537467981505,0.17284,0.209192,-0.0304776
0.254302083737777,0.173316,0.209339,-0.0301298
0.248968054608627,0.173875,0.209299,-0.0303024
0.260931348164501,0.174049,0.209157,-0.0308058
0.257624191311837,0.174536,0.214169,-0.0438266
0.302319350471918,0.17485,0.213927,-0.0426529
0.331547402892181,0.174774,0.214799,-0.0417426
0.3040373195448,0.174475,0.216103,-0.0420852
0.149485595040506,0.219462,0.206597,-0.0806619
0.153545493425221,0.219975,0.206279,-0.0808992
0.153614283992554,0.220189,0.205706,-0.0805104
0.0952199958659155,0.239095,0.218425,-0.171366
0.0552248480237958,0.239799,0.219073,-0.171683
0.0449026758514801,0.240438,0.219598,-0.171069
0.0478826472845032,0.240205,0.219619,-0.169929
0.072215913044324,0.239292,0.218938,-0.169565
0.128406346973852,0.238822,0.21827,-0.170388
0.268862609127023,0.220491,0.212571,-0.297675
0.276003822044663,0.220812,0.212932,-0.297865
0.305694304819121,0.220814,0.213021,-0.298364
0.335570723489143,0.220495,0.212821,-0.298655
0.332465243987669,0.220237,0.212451,-0.298519
0.298398103323181,0.220234,0.212289,-0.298037
0.209970768630886,0.24846,0.217157,-0.140045
0.213648092429578,0.24861,0.217018,-0.141246
0.263127853908087,0.249415,0.216214,-0.141674
0.299442637854881,0.250057,0.215565,-0.140923
